id_Siniestro; Importe pagado ;Estado;Fecha Siniestro;Mes;Año;Unidad de Negocio;Id_PAS;Localidad de Ocurrencia;CP;Provincia;Marca;Modelo;Versión;Año;Suma Asegurada
3953;$ 600.600,00;CERRADO;24/7/2023;Julio;2023;Buenos Aires;1362;TEMPERLEY;1834;Buenos Aires;GILERA;BUSINESS;125 SMASH X;2020;$ 500.500,00
719;$ 600.781,50;CERRADO;21/9/2022;Septiembre;2022;USE;66;C.A.B.A.;1000;C.A. de Buenos Aires;BAJAJ;STREET;ROUSER  200 AS;2016;$ 588.500,00
606;$ 600.851,20;CERRADO;5/9/2022;Septiembre;2022;Cordoba;111;CORDOBA;5000;Cordoba;BAJAJ;STREET;ROUSER  200 NS;2022;$ 523.000,00
3041;$ 600.926,70;CERRADO;6/5/2023;Mayo;2023;La Plata;22;C.A.B.A.;1000;C.A. de Buenos Aires;HONDA;BUSINESS;WAVE  110S C/D;2020;$ 512.500,00
1392;$ 601.371,00;CERRADO;13/12/2022;Diciembre;2022;Buenos Aires;576;LAMARCA EMILIO 1-2100;1407;C.A. de Buenos Aires;YAMAHA;STREET;150 FAZER FI SPORT;2017;$ 596.289,00
3812;$ 601.504,00;CERRADO;14/7/2023;Julio;2023;Cordoba;850;CORDOBA;5000;Cordoba;HONDA;BUSINESS;WAVE  110S NEW BASE;2020;$ 550.000,00
657;$ 601.900,00;CERRADO;13/9/2022;Septiembre;2022;La Plata;25;LA PLATA;1900;Buenos Aires;BAJAJ;STREET;ROUSER  200 NS;2018;$ 597.500,00
5824;$ 602.097,00;CERRADO;19/11/2023;Noviembre;2023;USE;11;LA PLATA ESTAFETA No.1;1900;Buenos Aires;KELLER;BUSINESS;110 CRONO CLASIC ECO;2022;$ 438.000,00
5825;$ 602.280,00;CERRADO;19/11/2023;Noviembre;2023;USE;11;LA PLATA;1900;Buenos Aires;MONDIAL;CUB;110 LD H S/D MAX;2023;$ 559.000,00
527;$ 602.526,00;CERRADO;24/8/2022;Agosto;2022;Cordoba;344;SIN DETERMINAR;5014;Cordoba;BAJAJ;STREET;ROUSER  200 NS;2018;$ 513.000,00
4019;$ 602.578,80;CERRADO;28/7/2023;Julio;2023;Mendoza;1374;MAYOR DRUMMOND;5507;Mendoza;YAMAHA;STREET;125 YBR ED;2014;$ 484.349,00
7635;$ 602.947,50;CERRADO;10/2/2024;Febrero;2024;USE;8;LANUS;1824;Buenos Aires;ZANELLA;CUB;ZB 110 Z1 AT;2017;$ 468.000,00
6925;$ 603.235,00;CERRADO;10/1/2024;Enero;2024;La Plata;1285;LA PLATA;1900;Buenos Aires;GILERA;CUB;110 SMASH VS;2021;$ 479.000,00
4410;$ 603.300,00;CERRADO;25/8/2023;Agosto;2023;La Plata;395;MELCHOR ROMERO;1903;Buenos Aires;ZANELLA;ON/OFF;ZR 150 (LTE);2021;$ 499.500,00
7572;$ 3.987.500,00;CERRADO;7/2/2024;Febrero;2024;La Plata;43;DON BOSCO;1876;Buenos Aires;BAJAJ;STREET;ROUSER  200 NS;2023;$ 3.987.500,00
3421;$ 603.480,00;CERRADO;11/6/2023;Junio;2023;Mar del Plata;44;MAR DEL PLATA;7600;Buenos Aires;ZANELLA;STREET;SAPUCAI 150 Z3 F;2023;$ 455.950,00
401;$ 603.617,00;CERRADO;9/8/2022;Agosto;2022;La Plata;276;DOCK SUD;1871;Buenos Aires;HONDA;BUSINESS;CG    150 TITAN;2015;$ 462.000,00
5198;$ 603.900,00;CERRADO;16/10/2023;Octubre;2023;Buenos Aires;252;CAMPANA;2804;Buenos Aires;MOTOMEL;BUSINESS;110 BLITZ TUNNING;2019;$ 485.100,00
2456;$ 604.082,00;CERRADO;15/3/2023;Marzo;2023;Tandil;917;TANDIL;7000;Buenos Aires;YAMAHA;TURISMO;160 FZ FI;2015;$ 599.000,00
4897;$ 604.090,00;CERRADO;26/9/2023;Septiembre;2023;Mendoza;1533;LUJAN;6700;Mendoza;ZANELLA;STREET;RX 150 Z7;2022;$ 464.000,00
6298;$ 604.185,00;CERRADO;12/12/2023;Diciembre;2023;Buenos Aires;175;CAÑUELAS;1814;Buenos Aires;GILERA;TURISMO;150 VC;2018;$ 503.488,00
5983;$ 604.202,00;CERRADO;27/11/2023;Noviembre;2023;Buenos Aires;939;FRANCISCO ALVAREZ;1746;Buenos Aires;ZANELLA;ENDURO;ZR 150;2017;$ 484.500,00
3500;$ 604.320,00;CERRADO;18/6/2023;Junio;2023;La Plata;422;LA PLATA SUCURSAL No.6;1900;Buenos Aires;BAJAJ;STREET;ROUSER  180;2018;$ 539.000,00
952;$ 604.888,00;CERRADO;21/10/2022;Octubre;2022;Buenos Aires;372;ZAVALIA 2001-2200;1428;C.A. de Buenos Aires;HONDA;SPORT;CBX 250 TWISTER;2020;$ 601.500,00
2659;$ 605.634,00;CERRADO;1/4/2023;Abril;2023;USE;66;C.A.B.A.;1000;C.A. de Buenos Aires;HONDA;BUSINESS;WAVE  110S C/D;2023;$ 587.000,00
3583;$ 605.760,00;CERRADO;25/6/2023;Junio;2023;Mendoza;954;LAS HERAS;5539;Mendoza;HONDA;BUSINESS;C BIZ 125 NUEVO MODELO;2020;$ 487.000,00
4549;$ 606.000,00;CERRADO;2/9/2023;Septiembre;2023;Buenos Aires;633;GENERAL RODRIGUEZ;1748;Buenos Aires;ZANELLA;CUB;ZB 125 R;2023;$ 505.000,00
1051;$ 606.000,00;CERRADO;5/11/2022;Noviembre;2022;La Plata;568;LA PLATA ESTAFETA No.1;1900;Buenos Aires;HONDA;ON OFF;XR  150 L;2017;$ 600.000,00
3335;$ 606.098,40;CERRADO;3/6/2023;Junio;2023;La Plata;869;QUILMES OESTE;1879;Buenos Aires;YAMAHA;STREET;125 YBR R;2016;$ 505.000,00
1017;$ 606.281,50;CERRADO;1/11/2022;Noviembre;2022;Buenos Aires;556;LOMAS DEL MIRADOR;1752;Buenos Aires;HONDA;BUSINESS;CG    150 TITAN;2019;$ 594.000,00
3965;$ 606.600,00;CERRADO;25/7/2023;Julio;2023;Buenos Aires;494;JOSE LEON SUAREZ;1655;Buenos Aires;ZANELLA;ENDURO;ZR 200 OHC;2018;$ 505.500,00
1270;$ 606.700,00;CERRADO;29/11/2022;Noviembre;2022;La Plata;384;LA PLATA;1900;Buenos Aires;HONDA;ON OFF;XR  150 L RALLY;2016;$ 600.050,00
4701;$ 606.890,00;CERRADO;13/9/2023;Septiembre;2023;Salta;1495;CORDOBA;5000;Cordoba;KELLER;STREET;KN110-8;2021;$ 573.500,00
5597;$ 607.504,00;CERRADO;7/11/2023;Noviembre;2023;USE;11;NEUQUEN;8300;Neuquen;GILERA;CALLE;150 VC FULL POWER;2021;$ 463.500,00
3257;$ 608.400,00;CERRADO;27/5/2023;Mayo;2023;Buenos Aires;388;EL PALOMAR;1684;Buenos Aires;BAJAJ;STREET;ROUSER 125 NS;2022;$ 507.000,00
4620;$ 608.740,00;CERRADO;8/9/2023;Septiembre;2023;Buenos Aires;1108;MORON;1708;Buenos Aires;GILERA;ENDURO;150 SAHEL;2022;$ 543.500,00
2506;$ 608.920,00;CERRADO;19/3/2023;Marzo;2023;Mendoza;479;VILLA SECA (DPTO. MAIPU);5517;Mendoza;MOTOMEL;ON OFF;250 CX XPLORA;2016;$ 601.000,00
1065;$ 609.500,00;CERRADO;7/11/2022;Noviembre;2022;Buenos Aires;575;INGENIERO BUDGE;1773;Buenos Aires;HONDA;BUSINESS;CG    150 TITAN;2016;$ 486.000,00
4411;$ 609.950,00;CERRADO;25/8/2023;Agosto;2023;Buenos Aires;635;CARLOS SPEGAZZINI;1812;Buenos Aires;MOTOMEL;ON OFF;150 SKUA CX;2018;$ 554.500,00
1340;$ 610.000,00;CERRADO;7/12/2022;Diciembre;2022;Buenos Aires;340;FRAGA 1-1900;1427;C.A. de Buenos Aires;HONDA;BUSINESS;CG    150 TITAN;2014;$ 610.000,00
96;$ 610.159,00;CERRADO;18/6/2022;Junio;2022;Cordoba;76;CORDOBA;5000;Cordoba;HONDA;ON OFF;XR  190 L;2020;$ 590.000,00
5771;$ 646.500,00;CERRADO;16/11/2023;Noviembre;2023;Cordoba;369;CORDOBA;5000;Cordoba;KELLER;STREET;KN110-8;2022;$ 646.500,00
9519;$ 610.533,00;CERRADO;11/5/2024;Mayo;2024;Buenos Aires;1483;MORENO;1740;Buenos Aires;ZANELLA;CUB;DUE 110;2018;$ 577.500,00
3595;$ 610.674,00;CERRADO;26/6/2023;Junio;2023;Buenos Aires;769;MORENO;1740;Buenos Aires;ZANELLA;ENDURO;ZR 200 OHC;2017;$ 525.000,00
3937;$ 610.900,00;CERRADO;23/7/2023;Julio;2023;Rosario;1064;ROSARIO;2000;Santa Fe;YAMAHA;STREET;110 NEW CRYPTON;2017;$ 500.500,00
288;$ 611.200,00;CERRADO;23/7/2022;Julio;2022;La Plata;106;BERISSO;1923;Buenos Aires;HONDA;SPORT;CB 250 TWISTER (CBX);2019;$ 605.000,00
4929;$ 611.900,00;CERRADO;28/9/2023;Septiembre;2023;Buenos Aires;1538;PILAR;1629;Buenos Aires;ZANELLA;STREET;RX 150 Z7;2022;$ 497.000,00
1888;$ 611.972,00;CERRADO;27/1/2023;Enero;2023;Buenos Aires;857;HIDALGO 1101-1800;1414;C.A. de Buenos Aires;HONDA;ON OFF;XR  150 L;2017;$ 596.000,00
7176;$ 612.100,00;CERRADO;21/1/2024;Enero;2024;Buenos Aires;400;LOMAS DE ZAMORA;1832;Buenos Aires;CORVEN;STREET;HUNTER  150 AD;2015;$ 486.500,00
7720;$ 612.457,80;CERRADO;14/2/2024;Febrero;2024;La Plata;346;LA PLATA;1900;Buenos Aires;MONDIAL;CUB;110 LD H S/D MAX;2021;$ 437.160,00
5052;$ 612.724,60;CERRADO;6/10/2023;Octubre;2023;Buenos Aires;1383;ADROGUE;1846;Buenos Aires;GILERA;BUSINESS;110 SMASH FULL UNDERBONE;2021;$ 486.646,00
6645;$ 613.084,00;CERRADO;28/12/2023;Diciembre;2023;Cordoba;1833;CORDOBA;5000;Cordoba;KELLER;STREET;KN110-8;2021;$ 458.000,00
2967;$ 613.205,00;CERRADO;29/4/2023;Abril;2023;Buenos Aires;378;FREIRE RAMON CAPITAN GRAL. 2901-4900;1429;C.A. de Buenos Aires;HONDA;BUSINESS;WAVE  110S C/D;2020;$ 512.500,00
7018;$ 613.642,00;CERRADO;14/1/2024;Enero;2024;Buenos Aires;1072;LA PLATA;1900;Buenos Aires;KELLER;BUSINESS;110 CRONO CLASIC ECO;2022;$ 491.000,00
4289;$ 614.050,80;CERRADO;16/8/2023;Agosto;2023;USE;11;GENERAL RODRIGUEZ;1748;Buenos Aires;HONDA;BUSINESS;WAVE  110S NEW BASE;2018;$ 484.000,00
5838;$ 614.192,00;CERRADO;20/11/2023;Noviembre;2023;Buenos Aires;353;BERAZATEGUI;1884;Buenos Aires;KELLER;BUSINESS;110 CRONO CLASIC PLUS;2022;$ 471.500,00
7384;$ 614.242,00;CERRADO;30/1/2024;Enero;2024;Cordoba;1960;ALBARIÑO 1-600;1408;C.A. de Buenos Aires;GILERA;CUB;110 SMASH FULL;2021;$ 491.500,00
2298;$ 615.040,00;CERRADO;4/3/2023;Marzo;2023;Rosario;965;ROSARIO;2000;Santa Fe;HONDA;BUSINESS;CG    150 TITAN;2013;$ 610.000,00
2708;$ 615.348,40;CERRADO;7/4/2023;Abril;2023;Buenos Aires;1078;SCALABRINI ORTIZ RAUL AVDA. 1-1900;1414;C.A. de Buenos Aires;HONDA;BUSINESS;CB    125 TWISTER;2022;$ 566.000,00
3042;$ 615.598,40;CERRADO;6/5/2023;Mayo;2023;Buenos Aires;529;PABLO PODESTA;1657;Buenos Aires;ZANELLA;SCOOTER;STYLER 150 CRUISER X;2021;$ 531.500,00
3791;$ 615.698,40;CERRADO;12/7/2023;Julio;2023;Buenos Aires;1062;CASEROS (PDO. 3 DE FEBRERO);1678;Buenos Aires;HERO;STREET;HUNK 150 SPORTS;2019;$ 508.000,00
4144;$ 615.957,60;CERRADO;6/8/2023;Agosto;2023;9 de julio (provincia de Bs.As);47;LUJAN;6700;Buenos Aires;KELLER;STREET;KN150-GY;2018;$ 513.298,00
4487;$ 616.330,00;CERRADO;29/8/2023;Agosto;2023;Buenos Aires;489;SAN MARTIN (PDO. GRAL. SAN MAR;1650;Buenos Aires;MOTOMEL;BUSINESS;110 BLITZ BASE V8;2022;$ 474.100,00
1482;$ 616.500,00;CERRADO;20/12/2022;Diciembre;2022;9 de julio (provincia de Bs.As);164;LUJAN;6700;Buenos Aires;YAMAHA;ENDURO;125 XTZ;2015;$ 591.000,00
5252;$ 616.660,00;CERRADO;19/10/2023;Octubre;2023;Buenos Aires;489;CASTELAR;1712;Buenos Aires;MOTOMEL;STREET;150 S2;2022;$ 457.600,00
2193;$ 616.709,00;CERRADO;23/2/2023;Febrero;2023;Cordoba;3;CORDOBA;5000;Cordoba;HONDA;BUSINESS;WAVE  110S C/D;2022;$ 527.000,00
1206;$ 616.778,00;CERRADO;23/11/2022;Noviembre;2022;Buenos Aires;388;LAFERRERE;1757;Buenos Aires;HONDA;ON OFF;XR  150 L;2018;$ 600.000,00
2795;$ 617.400,00;CERRADO;15/4/2023;Abril;2023;Buenos Aires;263;RAMOS MEJIA;1704;Buenos Aires;HONDA;BUSINESS;GLH 150;2022;$ 514.500,00
1588;$ 617.634,00;CERRADO;28/12/2022;Diciembre;2022;Buenos Aires;745;MORENO;1740;Buenos Aires;HONDA;BUSINESS;CG    150 TITAN;2013;$ 578.000,00
6796;$ 617.635,00;CERRADO;4/1/2024;Enero;2024;Buenos Aires;1090;TRISTAN SUAREZ;1806;Buenos Aires;KELLER;BUSINESS;110 CRONO CLASIC ECO;2022;$ 491.000,00
1122;$ 617.781,50;CERRADO;13/11/2022;Noviembre;2022;USE;11;LANUS;1824;Buenos Aires;BAJAJ;STREET;ROUSER  200 NS;2021;$ 605.500,00
5231;$ 618.035,00;CERRADO;18/10/2023;Octubre;2023;Mendoza;662;EL ALGARROBAL (DPTO. LAS HERAS);5541;Mendoza;MOTOMEL;STREET;150 CG SERIE 2;2015;$ 457.500,00
475;$ 618.717,00;CERRADO;17/8/2022;Agosto;2022;La Plata;163;LA PLATA SUCURSAL No.4;1900;Buenos Aires;YAMAHA;TURISMO;150 FZ FI S;2018;$ 517.500,00
5402;$ 618.890,80;CERRADO;27/10/2023;Octubre;2023;USE;11;ISIDRO CASANOVA;1765;Buenos Aires;GILERA;CUB;110 SMASH FULL;2023;$ 465.850,00
5717;$ 618.960,00;CERRADO;13/11/2023;Noviembre;2023;Cordoba;526;CORDOBA;5000;Cordoba;ZANELLA;CUB;ZB 110 D RAYOS;2018;$ 556.290,00
3323;$ 619.040,00;CERRADO;2/6/2023;Junio;2023;Mar del Plata;32;NECOCHEA;7630;Buenos Aires;HONDA;BUSINESS;WAVE  110S NEW BASE;2023;$ 512.000,00
1459;$ 619.778,00;CERRADO;19/12/2022;Diciembre;2022;Mendoza;704;TIGRE;1648;Buenos Aires;YAMAHA;TURISMO;150 FZ FI S;2016;$ 605.500,00
4116;$ 620.000,00;CERRADO;4/8/2023;Agosto;2023;La Plata;1396;QUILMES;1878;Buenos Aires;HONDA;BUSINESS;C BIZ 125 KS;2013;$ 613.604,00
6236;$ 620.035,00;CERRADO;9/12/2023;Diciembre;2023;Buenos Aires;1768;CLAYPOLE;1849;Buenos Aires;CORVEN;CUB;MIRAGE  110 AD;2022;$ 493.000,00
3397;$ 620.098,40;CERRADO;8/6/2023;Junio;2023;Buenos Aires;149;GLEW;1856;Buenos Aires;HONDA;BUSINESS;WAVE  110S C/D;2021;$ 539.000,00
5036;$ 620.328,40;CERRADO;5/10/2023;Octubre;2023;USE;11;VILLA INSUPERABLE;1752;Buenos Aires;KELLER;STREET;KN110-8;2019;$ 468.500,00
4036;$ 620.400,00;CERRADO;29/7/2023;Julio;2023;Buenos Aires;255;HURLINGHAM;1686;Buenos Aires;YAMAHA;STREET;125 YBR ED;2016;$ 517.000,00
4073;$ 620.400,00;CERRADO;1/8/2023;Agosto;2023;Buenos Aires;612;9 DE ABRIL - PDO.E.;1839;Buenos Aires;CORVEN;ENDURO;TRIAX   150 R2;2022;$ 517.000,00
8289;$ 620.672,00;CERRADO;9/3/2024;Marzo;2024;Mar del Plata;1748;MAR DEL PLATA;7600;Buenos Aires;ZANELLA;CUB;ZB 110 Z1 FULL;2017;$ 561.000,00
6017;$ 621.192,00;CERRADO;28/11/2023;Noviembre;2023;USE;11;LA MATANZA;1774;Buenos Aires;GILERA;CUB;110 SMASH FULL;2023;$ 462.000,00
2516;$ 621.540,00;CERRADO;20/3/2023;Marzo;2023;Buenos Aires;1025;PABLO PODESTA;1657;Buenos Aires;YAMAHA;ENDURO;125 XTZ;2016;$ 616.500,00
1526;$ 621.671,50;CERRADO;23/12/2022;Diciembre;2022;USE;11;BOULOGNE;1609;Buenos Aires;YAMAHA;STREET;125 YBR ED;2022;$ 598.500,00
6926;$ 621.835,00;CERRADO;10/1/2024;Enero;2024;Mar del Plata;1883;VILLA DOMINICO;1874;Buenos Aires;ZANELLA;CUB;DUE 110 CLASSIC RT;2022;$ 494.500,00
4775;$ 622.290,00;CERRADO;17/9/2023;Septiembre;2023;Buenos Aires;1445;RAFAEL CASTILLO;1755;Buenos Aires;MOTOMEL;BUSINESS;110 BLITZ TUNNING;2020;$ 509.500,00
563;$ 622.588,00;CERRADO;29/8/2022;Agosto;2022;Parana;361;SANTA FE;3000;Santa Fe;HONDA;SPORT;CB    190R REPSOL;2018;$ 516.000,00
1836;$ 622.732,00;CERRADO;23/1/2023;Enero;2023;Buenos Aires;191;JOSE LEON SUAREZ;1655;Buenos Aires;YAMAHA;TURISMO;160 FZ FI;2017;$ 617.650,00
958;$ 622.750,00;CERRADO;22/10/2022;Octubre;2022;Buenos Aires;533;LOMAS DE ZAMORA;1832;Buenos Aires;GILERA;TURISMO;400 SMX;2016;$ 563.000,00
610;$ 623.082,00;CERRADO;6/9/2022;Septiembre;2022;USE;11;C.A.B.A.;1000;C.A. de Buenos Aires;KTM;TOURING;DUKE 200 NAKED;2017;$ 515.000,00
6901;$ 623.435,00;CERRADO;9/1/2024;Enero;2024;Buenos Aires;445;LOS POLVORINES;1613;Buenos Aires;ZANELLA;STREET;RX 150 Z6;2018;$ 595.000,00
2225;$ 623.582,00;CERRADO;26/2/2023;Febrero;2023;Buenos Aires;289;CAÑUELAS;1814;Buenos Aires;BAJAJ;STREET;ROUSER  160 NS;2020;$ 528.000,00
4930;$ 623.680,00;CERRADO;28/9/2023;Septiembre;2023;Buenos Aires;779;LAS HERAS;5539;Mendoza;BAJAJ;STREET;ROUSER  150;2017;$ 493.000,00
5310;$ 623.870,00;CERRADO;22/10/2023;Octubre;2023;Cordoba;1105;ARGUELLO;5147;Cordoba;GILERA;CUB;110 SMASH TUNING;2017;$ 476.000,00
3122;$ 623.978,40;CERRADO;13/5/2023;Mayo;2023;La Plata;869;BERAZATEGUI;1884;Buenos Aires;HONDA;BUSINESS;CB    125 TWISTER;2021;$ 588.500,00
3245;$ 624.098,40;CERRADO;26/5/2023;Mayo;2023;Buenos Aires;1211;BERNAL;1876;Buenos Aires;KYMCO;SCOOTER;AGILITY 125;2021;$ 515.000,00
2785;$ 624.413,00;CERRADO;14/4/2023;Abril;2023;Buenos Aires;250;PASO DEL REY;1742;Buenos Aires;ZANELLA;ON/OFF;ZR 250 GT;2020;$ 624.413,00
6860;$ 624.442,00;CERRADO;7/1/2024;Enero;2024;Buenos Aires;1180;LANUS;1824;Buenos Aires;KELLER;BUSINESS;110 CRONO CLASIC ECO;2023;$ 500.000,00
2322;$ 625.082,00;CERRADO;6/3/2023;Marzo;2023;Buenos Aires;975;QUILMES OESTE;1879;Buenos Aires;HONDA;BUSINESS;CG    150 TITAN;2013;$ 540.187,00
2478;$ 625.600,00;CERRADO;17/3/2023;Marzo;2023;Buenos Aires;993;LA PLATA;1900;Buenos Aires;HONDA;SPORT;CB  190R;2016;$ 560.000,00
5253;$ 625.655,00;CERRADO;19/10/2023;Octubre;2023;La Plata;469;LA PLATA;1900;Buenos Aires;HONDA;BUSINESS;WAVE  100 NF SD;2012;$ 509.850,00
2937;$ 626.298,00;CERRADO;27/4/2023;Abril;2023;Parana;444;SANTA FE;3000;Santa Fe;BENELLI;STREET;TNT 150;2019;$ 521.915,00
927;$ 626.400,00;CERRADO;19/10/2022;Octubre;2022;Buenos Aires;15;BELGRANO AVDA.;1107;C.A. de Buenos Aires;HONDA;BUSINESS;CG    150 TITAN;2017;$ 522.000,00
9823;$ 626.516,50;CERRADO;25/5/2024;Mayo;2024;Buenos Aires;2300;VILLA BOSCH;1682;Buenos Aires;JIANSHE;-;JS 125 6B;2018;$ 610.000,00
911;$ 626.650,00;CERRADO;16/10/2022;Octubre;2022;La Plata;203;LA PLATA;1900;Buenos Aires;HONDA;ON OFF;XR  150 L;2018;$ 512.467,00
3214;$ 627.098,40;CERRADO;23/5/2023;Mayo;2023;Buenos Aires;1201;CHARRUA 2701-3800;1437;C.A. de Buenos Aires;HONDA;BUSINESS;WAVE  110S C/D;2021;$ 531.500,00
2796;$ 627.424,00;CERRADO;15/4/2023;Abril;2023;Cordoba;1105;CORDOBA;5000;Cordoba;HONDA;BUSINESS;CG    150 TITAN;2014;$ 610.000,00
4332;$ 628.200,00;CERRADO;20/8/2023;Agosto;2023;Buenos Aires;15;MERLO;1722;Buenos Aires;MOTOMEL;BUSINESS;110 BLITZ BASE V8;2023;$ 523.500,00
1784;$ 629.817,00;CERRADO;19/1/2023;Enero;2023;Buenos Aires;815;BERNAL;1876;Buenos Aires;HONDA;ON OFF;XR  150 L;2016;$ 549.000,00
2841;$ 629.920,00;CERRADO;19/4/2023;Abril;2023;La Plata;160;ENSENADA;1925;Buenos Aires;HONDA;BUSINESS;WAVE  110S C/D;2023;$ 587.000,00
3228;$ 630.098,40;CERRADO;24/5/2023;Mayo;2023;Buenos Aires;177;MERLO GOMEZ;1714;Buenos Aires;HONDA;BUSINESS;WAVE  110S C/D;2022;$ 520.000,00
7213;$ 630.100,00;CERRADO;23/1/2024;Enero;2024;Buenos Aires;1727;LA MATANZA;1774;Buenos Aires;KELLER;BUSINESS;110 CRONO CLASIC ECO;2023;$ 501.500,00
2150;$ 630.100,00;CERRADO;19/2/2023;Febrero;2023;La Plata;22;LA PLATA;1900;Buenos Aires;YAMAHA;TURISMO;150 FZ FI S;2016;$ 578.000,00
1196;$ 630.500,00;CERRADO;22/11/2022;Noviembre;2022;Buenos Aires;625;ALEJANDRO KORN;1864;Buenos Aires;YAMAHA;ENDURO;125 XTZ;2017;$ 630.500,00
329;$ 630.988,00;CERRADO;30/7/2022;Julio;2022;Buenos Aires;26;NEUQUEN;8300;Neuquen;BAJAJ;STREET;ROUSER  200 NS;2021;$ 523.000,00
3309;$ 631.000,00;CERRADO;1/6/2023;Junio;2023;Neuquen;1223;MAR DEL PLATA;7600;Buenos Aires;HONDA;BUSINESS;WAVE  110S C/D;2020;$ 505.500,00
3655;$ 631.098,40;CERRADO;1/7/2023;Julio;2023;Buenos Aires;1291;MARTIN CORONADO;1682;Buenos Aires;MONDIAL;ENDURO;150 TD L;2023;$ 576.500,00
2968;$ 631.920,00;CERRADO;29/4/2023;Abril;2023;USE;11;LA PLATA;1900;Buenos Aires;HONDA;ON OFF;XR  150 L;2016;$ 620.500,00
3371;$ 632.400,00;CERRADO;6/6/2023;Junio;2023;Buenos Aires;499;ALVAREZ DONATO TTE. GRAL. 1-1100;1406;C.A. de Buenos Aires;HONDA;BUSINESS;WAVE  110S C/D;2022;$ 527.000,00
3055;$ 632.400,00;CERRADO;7/5/2023;Mayo;2023;Buenos Aires;1080;CASEROS (PDO. 3 DE FEBRERO);1678;Buenos Aires;HONDA;BUSINESS;WAVE  110S C/D;2022;$ 527.000,00
1967;$ 632.900,00;CERRADO;2/2/2023;Febrero;2023;Mar del Plata;878;MAR DEL PLATA;7600;Buenos Aires;HONDA;ON OFF;XR  150 L RALLY;2018;$ 617.500,00
4702;$ 633.000,00;CERRADO;13/9/2023;Septiembre;2023;Buenos Aires;1496;LOMAS DE ZAMORA;1832;Buenos Aires;MOTOMEL;BUSINESS;110 BLITZ BASE V8;2023;$ 527.500,00
3342;$ 633.160,80;CERRADO;4/6/2023;Junio;2023;Buenos Aires;45;CASEROS (PDO. 3 DE FEBRERO);1678;Buenos Aires;SUZUKI;SPORT;GIXXER 150 (GSX);2018;$ 509.000,00
6902;$ 633.233,80;CERRADO;9/1/2024;Enero;2024;Buenos Aires;919;MORENO;1740;Buenos Aires;ZANELLA;STREET;SAPUCAI 150 Z3;2017;$ 503.999,00
3355;$ 633.500,00;CERRADO;5/6/2023;Junio;2023;Cordoba;138;PARQUE SAN MARTIN (PDO. MERLO);1722;Buenos Aires;HONDA;BUSINESS;WAVE  110S C/D;2021;$ 531.500,00
3439;$ 633.754,00;CERRADO;13/6/2023;Junio;2023;Cordoba;850;CORDOBA;5000;Cordoba;HONDA;BUSINESS;WAVE  110S NEW BASE;2021;$ 583.000,00
7439;$ 633.870,00;CERRADO;1/2/2024;Febrero;2024;Parana;1183;SANTA FE;3000;Santa Fe;KELLER;STREET;KN110-8;2021;$ 577.000,00
4621;$ 633.941,20;CERRADO;8/9/2023;Septiembre;2023;Buenos Aires;166;SAN MIGUEL;1663;Buenos Aires;ZANELLA;SCOOTER;STYLER 150 RT;2018;$ 500.000,00
7275;$ 634.752,30;CERRADO;25/1/2024;Enero;2024;USE;11;SAN MIGUEL;1663;Buenos Aires;CORVEN;CUB;MIRAGE  110 AD;2020;$ 489.000,00
4037;$ 635.145,00;CERRADO;29/7/2023;Julio;2023;San Francisco;1379;CORDOBA;5000;Cordoba;HONDA;BUSINESS;WAVE  110S NEW BASE;2018;$ 484.000,00
6221;$ 635.502,00;CERRADO;8/12/2023;Diciembre;2023;Buenos Aires;1120;ISIDRO CASANOVA;1765;Buenos Aires;ZANELLA;CUB;ZB  110 AT;2021;$ 506.500,00
5124;$ 635.859,80;CERRADO;11/10/2023;Octubre;2023;Mendoza;115;GODOY CRUZ;5501;Mendoza;CORVEN;ENDURO;TRIAX   200 R3;2017;$ 497.604,00
5522;$ 636.380,00;CERRADO;2/11/2023;Noviembre;2023;La Plata;82;LA PLATA;1900;Buenos Aires;KELLER;BUSINESS;110 CRONO CLASIC FULL;2022;$ 501.000,00
6500;$ 636.435,00;CERRADO;21/12/2023;Diciembre;2023;La Plata;1;LA PLATA;1900;Buenos Aires;GILERA;CUB;110 SMASH FULL R;2022;$ 495.500,00
1411;$ 636.582,00;CERRADO;15/12/2022;Diciembre;2022;Buenos Aires;678;JOSE C. PAZ;1665;Buenos Aires;HONDA;BUSINESS;CG    150 TITAN;2014;$ 620.500,00
2877;$ 636.634,00;CERRADO;22/4/2023;Abril;2023;Buenos Aires;1018;TORTUGUITAS;1667;Buenos Aires;HONDA;BUSINESS;CB    125 TWISTER;2022;$ 570.000,00
3687;$ 637.004,00;CERRADO;4/7/2023;Julio;2023;Cordoba;1299;CORDOBA;5000;Cordoba;HONDA;BUSINESS;CB    125 TWISTER;2019;$ 521.000,00
6697;$ 637.042,00;CERRADO;30/12/2023;Diciembre;2023;Parana;1365;SANTO TOME;3016;Santa Fe;MOTOMEL;BUSINESS;110 BLITZ AUTOMATICA;2022;$ 510.500,00
1444;$ 661.396,00;CERRADO;18/12/2022;Diciembre;2022;Cordoba;700;CORDOBA;5000;Cordoba;HONDA;BUSINESS;CG    150 TITAN;2013;$ 661.396,00
5969;$ 637.380,00;CERRADO;26/11/2023;Noviembre;2023;Buenos Aires;711;VILLA DOMINICO;1874;Buenos Aires;KELLER;STREET;KN110-8;2022;$ 513.000,00
